,000300.SH,000905.SH,399006.SZ,000906.SH,000852.SH,881001.WI
2020/9/11,0.009887674,0.012252018,0.021581079,0.010462017,0.016305561,0.012530981
2020/9/14,0.005136514,0.006222339,0.014185462,0.005400689,0.015766577,0.009291349
2020/9/15,0.008048052,0.005768683,0.008766497,0.007492904,0.004851849,0.006675223
2020/9/16,-0.006638438,-0.005329546,-0.015549868,-0.006320195,-0.009979429,-0.006684293
2020/9/17,-0.005291454,0.002075061,0.000986966,-0.003498415,0.001796721,-0.001162069
2020/9/18,0.022529881,0.016090509,0.015156759,0.020953752,0.015327834,0.018255791
2020/9/21,-0.009638958,-0.003633111,-0.010347286,-0.008175955,-0.000371932,-0.00600701
2020/9/22,-0.011865747,-0.013545358,-0.005322745,-0.012276765,-0.016083405,-0.012592503
2020/9/23,0.003573631,0.005249682,0.017350708,0.003983259,0.006923422,0.004948122
2020/9/24,-0.01918644,-0.023059018,-0.02462267,-0.020134901,-0.02736626,-0.022258271
2020/9/25,0.001524392,-0.001240824,0.001797254,0.000849176,-0.006106708,-0.001670929
2020/9/28,0.00260106,-0.009367024,-0.007549954,-0.00031529,-0.012664272,-0.00490192
2020/9/29,0.002158664,0.008141418,0.01671134,0.00360381,0.010787606,0.006104726
2020/9/30,-0.000959101,-0.005822385,0.004439023,-0.002139152,-0.000584954,-0.001132027
2020/10/9,0.02043554,0.026720465,0.03813022,0.021954923,0.031011195,0.024889465
2020/10/12,0.03033803,0.028814994,0.03907825,0.02996824,0.031354319,0.030495719
2020/10/13,0.003326286,0.001562823,0.002638666,0.002898584,0.002500726,0.003421897
2020/10/14,-0.006633099,-0.006567208,-0.007351843,-0.006617137,-0.009251941,-0.006577431
2020/10/15,-0.001740342,-0.007426355,-0.009507483,-0.003117422,-0.008837653,-0.00504686
2020/10/16,-0.001471242,-0.004854242,-0.004918328,-0.002287035,-0.002953422,-0.0018684
2020/10/19,-0.007552284,-0.01094484,-0.012783132,-0.008368238,-0.006954793,-0.007327606
2020/10/20,0.007986415,0.010190032,0.018929467,0.008515051,0.009481631,0.00896281
2020/10/21,-0.000133265,-0.01138079,-0.014613788,-0.002835872,-0.015641397,-0.006958489
2020/10/22,-0.003097107,-0.005176194,-0.009978661,-0.003592318,-0.006351418,-0.003948419
2020/10/23,-0.012452196,-0.01644433,-0.027207813,-0.013401583,-0.01926784,-0.014681854
2020/10/26,-0.005775621,0.000179503,0.006497933,-0.004363807,0.001082886,-0.001559414
2020/10/27,0.001714538,0.001120547,0.012614303,0.001573078,0.005116416,0.002436981
2020/10/28,0.008084772,0.003963325,0.007438536,0.007103859,0.00043268,0.005051474
2020/10/29,0.007525006,0.001472094,0.011024753,0.006088866,-0.001598596,0.003516232
2020/10/30,-0.016255459,-0.022974989,-0.016318355,-0.017842448,-0.024507885,-0.019111593
2020/11/2,0.005430391,0.005176389,0.019776309,0.005370742,0.000403907,0.00467711
2020/11/3,0.012016845,0.016058936,0.013264681,0.012965948,0.020539079,0.015071307
2020/11/4,0.007555236,-0.001219142,0.002273756,0.005488644,-0.002240336,0.003081702
2020/11/5,0.014844308,0.018899248,0.013569777,0.015792994,0.018434066,0.0160363
2020/11/6,0.00012405,-0.007986676,-0.019658859,-0.001779287,-0.00981313,-0.004735851
2020/11/9,0.019573767,0.019107787,0.029610019,0.019465076,0.024417603,0.021221069
2020/11/10,-0.005515393,-0.007562744,-0.014491909,-0.005992668,-0.010579813,-0.007825598
2020/11/11,-0.009886704,-0.012314255,-0.033063832,-0.01045172,-0.017075014,-0.012750765
2020/11/12,0.000726804,0.003318445,0.007080077,0.001328878,0.001904504,0.001746779
2020/11/13,-0.010514839,-0.001349665,0.002334226,-0.008379388,0.001493225,-0.005423772
2020/11/16,0.009743,0.01274796,0.002067117,0.010448075,0.009185702,0.009668919
2020/11/17,-0.001913799,-0.00789533,-0.020025227,-0.003320468,-0.009793858,-0.00527444
2020/11/18,-0.000636269,0.000642739,-0.014077729,-0.000336872,6.01E-05,-8.06E-05
2020/11/19,0.007424354,0.003088812,0.009344473,0.006408466,0.005437402,0.006045235
2020/11/20,0.003104532,0.009808132,0.008291178,0.004671553,0.007085301,0.005012753
2020/11/23,0.01248948,0.007775932,0.007223297,0.011382023,0.006156758,0.008804205
2020/11/24,-0.006142184,0.000348837,-0.004303001,-0.004622767,4.11E-05,-0.003124371
2020/11/25,-0.012782841,-0.019276876,-0.022157633,-0.014311294,-0.017056925,-0.014727929
2020/11/26,0.001810577,-0.002529381,-0.002349389,0.000794341,-0.007275884,-0.000989084
2020/11/27,0.012434732,0.002732376,0.003680789,0.010170259,-0.000212428,0.006830486
2020/11/30,-0.004118464,-0.004828349,0.004924989,-0.004282984,-0.002923045,-0.003318772
2020/12/1,0.021540519,0.016717661,0.025287462,0.020423531,0.013721862,0.018192589
2020/12/2,9.16E-06,0.0013014,-0.005733417,0.000307363,0.003348865,0.00116756
2020/12/3,-0.001990154,0.000917128,0.011012378,-0.001318446,-0.003543664,-0.001401696
2020/12/4,0.001751215,0.003703484,0.006753726,0.002203169,0.005182869,0.002651117
2020/12/7,-0.008622566,-0.00619549,-0.001594566,-0.008059866,-0.002019897,-0.005586915
2020/12/8,-0.002460359,-0.000160475,0.007261663,-0.001926157,0.000203475,-0.001122953
2020/12/9,-0.013409507,-0.018125299,-0.017644221,-0.014506813,-0.019579465,-0.015378552
2020/12/10,-0.00043978,0.002041295,0.007680111,0.000135437,0.000405133,0.000661823
2020/12/11,-0.010301679,-0.01751059,-0.011316494,-0.011976524,-0.016192172,-0.011849974
2020/12/14,0.009245282,0.007986325,0.014443217,0.008955407,0.012092045,0.009357429
2020/12/15,0.002080069,0.001048791,0.011829234,0.001842853,0.002993379,0.001665748
2020/12/16,0.001772866,-0.004811476,0.000647116,0.000259457,-0.008055874,-0.002309685
2020/12/17,0.012840757,0.011782032,0.00904696,0.012598774,0.008328623,0.011229458
2020/12/18,-0.00348992,-0.002691958,-0.001753688,-0.003307693,-0.003706657,-0.003279449
2020/12/21,0.00937442,0.016955196,0.036577587,0.011106795,0.01797924,0.012956488
2020/12/22,-0.016261048,-0.023214161,-0.024525484,-0.017859175,-0.021163734,-0.018245149
2020/12/23,0.00853026,0.009206855,0.011103799,0.008684916,0.007828052,0.008180156
2020/12/24,-0.001419597,-0.016231092,-0.007814784,-0.00480697,-0.015893522,-0.008491905
2020/12/25,0.008399634,0.01180834,0.007107109,0.009170246,0.009997805,0.009081013
2020/12/28,0.004442868,-0.005417904,0.000707371,0.002207754,-0.006371247,-0.000621845
2020/12/29,-0.004241082,-0.00714703,-0.010487053,-0.00489474,-0.006474405,-0.005458125
2020/12/30,0.014034364,0.011193186,0.031119865,0.013396714,0.007660151,0.012649143
2020/12/31,0.019081643,0.015610563,0.022657456,0.018304318,0.01832346,0.017681145
2021/1/4,0.010828339,0.018167082,0.037709149,0.012467466,0.022913038,0.015775635
2021/1/5,0.019132914,0.008783985,0.00645386,0.016808503,0.0012771,0.011312217
2021/1/6,0.009157633,-0.001772091,0.005524347,0.006722136,-0.012118625,0.001733452
2021/1/7,0.01771779,0.001527801,0.015186296,0.014140597,-0.016118751,0.004277796
2021/1/8,-0.003305646,0.002979482,-0.003673889,-0.001933957,-0.004714495,-0.002564511
2021/1/11,-0.009875896,-0.015584628,-0.018382402,-0.011128824,-0.016613203,-0.013282308
2021/1/12,0.028522273,0.013605651,0.028287338,0.025262841,0.013709268,0.021172007
2021/1/13,-0.003284532,-0.007078386,-0.015737798,-0.004104097,-0.00778333,-0.007088102
2021/1/14,-0.019274894,-0.008777661,-0.01313629,-0.017013995,-0.001045974,-0.012094189
2021/1/15,-0.00226217,-0.003475885,0.000248383,-0.002525786,0.003324846,0.001421969
2021/1/18,0.01107336,0.015109199,0.019176945,0.011949176,0.018937863,0.013362351
2021/1/19,-0.014677322,-0.005847112,-0.020548803,-0.012755125,-0.005716303,-0.010044383
2021/1/20,0.007155868,0.009116969,0.039048262,0.007585869,0.008675111,0.008696221
2021/1/21,0.016166671,0.013323921,0.024583673,0.015542413,0.011041081,0.013425191
2021/1/22,0.000863742,0.002311712,0.022692762,0.001181004,-0.003438314,9.09E-05
2021/1/25,0.010080693,0.001131172,-0.000892611,0.008116855,-0.009616959,0.002715821
2021/1/26,-0.020077665,-0.016907057,-0.028875668,-0.019386744,-0.018502323,-0.018290471
2021/1/27,0.002727315,0.003704262,0.006959094,0.002940819,0.000559603,0.00230637
2021/1/28,-0.027290269,-0.021774622,-0.036320022,-0.026084061,-0.021204118,-0.023945241
2021/1/29,-0.004682431,-0.010639218,-0.010436409,-0.005990591,-0.014847089,-0.008642521
2021/2/1,0.012272839,0.007428283,0.009948784,0.011213904,0.006614105,0.009303442
2021/2/2,0.015402088,0.00962062,0.021741913,0.014143113,0.011290387,0.012292735
2021/2/3,-0.002888645,-0.008591115,-0.001527365,-0.004124667,-0.017151737,-0.006332818
2021/2/4,-0.002051575,-0.011023558,-0.007201794,-0.003987567,-0.022139695,-0.0078336
2021/2/5,0.001729374,-0.014049641,-0.002137977,-0.00165138,-0.019853215,-0.005409204
2021/2/8,0.014798773,0.013348241,0.026412476,0.014491848,0.007199266,0.012459405
2021/2/9,0.021868461,0.021305669,0.017138763,0.02174948,0.027130501,0.021571286
2021/2/10,0.021361863,0.010418959,0.023863863,0.019049683,0.007882141,0.015779201
2021/2/18,-0.006773348,0.013697506,-0.027437408,-0.002484231,0.016069106,0.002198891
2021/2/19,0.001813438,0.013445794,-0.010424036,0.004290631,0.019213018,0.007549397
2021/2/22,-0.031409286,-0.006925669,-0.044699695,-0.026147771,0.00106124,-0.018625091
2021/2/23,-0.003155896,-0.003879703,-0.008384086,-0.003314491,-0.006827132,-0.003731281
2021/2/24,-0.025467429,-0.014332563,-0.033704837,-0.023029122,-0.008031604,-0.019288998
2021/2/25,0.005883163,-0.005665888,-0.010068311,0.003331664,-0.005978732,0.000511939
2021/2/26,-0.024279382,-0.02074115,-0.021182222,-0.023504716,-0.011554617,-0.019311267
2021/3/1,0.015369398,0.019497018,0.027671579,0.01627569,0.026836528,0.018699246
2021/3/2,-0.012761831,-0.008493661,-0.009302711,-0.011821722,-0.004391703,-0.009978535
2021/3/3,0.019175606,0.014210856,0.010400684,0.018078371,0.01344816,0.016631502
2021/3/4,-0.031456349,-0.018814449,-0.048661843,-0.028673044,-0.018112499,-0.025382107
2021/3/5,-0.003391592,0.000235036,0.007047543,-0.002585187,0.003323303,-0.000543985
2021/3/8,-0.034728917,-0.022969826,-0.049836212,-0.03210679,-0.019923209,-0.028301598
2021/3/9,-0.02146155,-0.023720715,-0.0349577,-0.021970053,-0.031823224,-0.023695415
2021/3/10,0.006560592,-0.007489764,0.016424161,0.003401617,-0.007841427,0.001007951
2021/3/11,0.02490271,0.025003352,0.026104365,0.024925094,0.023266455,0.024329492
2021/3/12,0.003541778,0.001375689,0.003727296,0.003060023,0.00013094,0.003095568
2021/3/15,-0.021536406,-0.007795747,-0.040916019,-0.018491039,-0.006870807,-0.015848233
2021/3/16,0.0087018,0.003461636,0.010628609,0.007527901,0.009020259,0.008790246
2021/3/17,0.004231968,0.004860987,0.011982671,0.004372319,0.007077671,0.005087377
2021/3/18,0.008020219,0.007790202,0.016489406,0.007968864,0.003393711,0.006506431
2021/3/19,-0.026192819,-0.010719612,-0.028088615,-0.022739472,-0.007631667,-0.01817768
2021/3/22,0.009998081,0.015965192,0.010010564,0.011346198,0.017403411,0.012295629
2021/3/23,-0.009472941,-0.013721777,-0.011184795,-0.010437236,-0.01110117,-0.010499142
2021/3/24,-0.016082381,-0.012320413,-0.012543693,-0.015231415,-0.014745458,-0.014347364
2021/3/25,-0.000474447,0.00241973,0.008116786,0.000182168,-0.000896508,-0.000601682
2021/3/26,0.022662432,0.015329001,0.033660143,0.020994233,0.017870222,0.019922035
2021/3/29,0.001764077,0.000503615,-0.004165841,0.001478942,0.004009924,0.001942358
2021/3/30,0.009481467,0.004063411,0.013664741,0.008257016,-0.003955436,0.005175627
2021/3/31,-0.009101249,-0.004185987,-0.004626167,-0.007995051,-0.001300086,-0.005480589
2021/4/1,0.012363637,0.009209188,0.020631455,0.011651097,0.006737082,0.009786717
2021/4/2,0.009935887,0.002367284,0.013076552,0.008230367,0.004018472,0.007321404
2021/4/6,-0.004110213,0.0026065,-0.007233219,-0.002605471,0.009469096,0.000717605
2021/4/7,-0.007119955,0.00078509,-0.008616229,-0.005339713,0.000198537,-0.002818962
2021/4/8,0.001658743,0.001366792,0.007049264,0.001592606,-0.002901135,-0.000150757
2021/4/9,-0.015036789,-0.003384322,-0.015445017,-0.012396428,-0.000719317,-0.009061694
2021/4/12,-0.017395359,-0.01717711,-0.022768905,-0.017345466,-0.021270761,-0.016442277
2021/4/13,-0.001637534,-0.002672178,0.008418931,-0.001874105,-0.00515051,-0.002853544
2021/4/14,0.008296975,0.010858839,0.022442622,0.008882251,0.014271515,0.010505439
2021/4/15,-0.006355383,-0.000119512,-0.004908378,-0.004927946,-0.003711796,-0.004831351
2021/4/16,0.003476882,0.010058168,-0.002605384,0.004990667,0.011472462,0.007156393
2021/4/19,0.024331654,0.013513491,0.041444385,0.021830792,0.017042648,0.021065487
2021/4/20,-0.000717729,0.000510563,-0.00090419,-0.000436102,-0.003050396,-0.001472903
2021/4/21,0.003025456,-0.001288379,0.007205154,0.002035403,1.32E-05,0.00107357
2021/4/22,-0.001863478,0.003926166,0.007686183,-0.000539109,0.00425793,0.001403183
2021/4/23,0.009079915,0.002682521,0.018743075,0.007609984,-0.004920225,0.004390243
2021/4/26,-0.011336136,-0.003111784,-0.00837649,-0.009455668,-0.003442222,-0.008368566
2021/4/27,0.002616049,0.000564535,0.005600011,0.00214397,-0.004693482,-5.02E-05
2021/4/28,0.005642371,0.006742165,0.021617707,0.005895059,0.005677651,0.005877613
2021/4/29,0.008776123,0.000336531,0.000272702,0.006835624,-0.004993424,0.003983743
2021/4/30,-0.007877395,-0.000958205,0.013101619,-0.006296846,-0.003585641,-0.004671294
2021/5/6,-0.012172291,0.000561388,-0.024773151,-0.009247909,0.00255416,-0.006030244
2021/5/7,-0.012857163,-0.006919893,-0.034629262,-0.011479998,-0.012219312,-0.012032889
2021/5/10,-0.000726714,0.00489583,0.003886255,0.00058345,0.002898713,0.002031373
2021/5/11,0.006136801,-0.003081566,-0.000129513,0.003979684,0.000834446,0.003571304
2021/5/12,0.00427799,0.008675987,0.013354097,0.005299885,0.012054879,0.007420505
2021/5/13,-0.01022377,-0.011213489,-0.005653883,-0.010454515,-0.007059193,-0.009197111
2021/5/14,0.023556362,0.013476616,0.030638526,0.021208222,0.013719435,0.018487948
2021/5/17,0.014557067,0.008019947,0.026018641,0.013045743,-0.000804583,0.009124535
2021/5/18,0.000504534,0.003262062,-0.0072662,0.001138871,0.004575412,0.002055623
2021/5/19,-0.002954988,-0.002304928,0.007961074,-0.002805128,0.000327957,-0.001413369
2021/5/20,0.002733808,-0.005418242,0.009275878,0.000852999,-0.000942079,0.000476101
2021/5/21,-0.010077044,-0.00318339,-0.00965681,-0.008496519,-0.000379726,-0.005307556
2021/5/24,0.004175805,0.002490524,0.00848863,0.003787358,0.008870321,0.00504041
2021/5/25,0.031594944,0.011544544,0.027923049,0.02697919,0.011908642,0.021818731
2021/5/26,0.000397614,0.00128946,-0.009452817,0.000599827,0.00438908,0.001204431
2021/5/27,0.003315458,0.008629619,0.009152891,0.004521553,0.009073944,0.006496665
2021/5/28,-0.003211606,-0.002578123,0.001916551,-0.003067252,-0.001595724,-0.001861076
2021/5/31,0.00196971,0.009121094,0.023753367,0.003600224,0.017928175,0.008897698
2021/6/1,0.00189629,0.001600805,-0.002692661,0.001828531,0.005924325,0.003333402
2021/6/2,-0.009679764,-0.008655186,-0.017313409,-0.009444923,-0.013899096,-0.009756695
2021/6/3,-0.00655733,-0.002050774,-0.012715702,-0.005523575,-0.000797298,-0.004327749
2021/6/4,0.005136105,0.003799046,0.012751514,0.004828332,0.004698471,0.005315693
2021/6/7,-0.000880321,0.004249851,-0.004431181,0.000299376,0.011206735,0.002428447
2021/6/8,-0.008623307,-0.005495691,-0.006093623,-0.00790125,-0.007576091,-0.006722394
2021/6/9,0.000828116,0.001247995,-0.000294835,0.000925291,0.001988747,0.001869371
2021/6/10,0.006687127,0.010868031,0.024280794,0.007655295,0.010962089,0.008760335
2021/6/11,-0.008870986,-0.00587208,0.003952903,-0.008174361,-0.006557256,-0.005506022
2021/6/15,-0.011128537,-0.009255677,-0.011007711,-0.010715489,-0.005523749,-0.009534443
2021/6/16,-0.016658822,-0.01461303,-0.041838914,-0.016206986,-0.020817554,-0.017649531
2021/6/17,0.004212487,0.007597598,0.020120635,0.004961391,0.017146652,0.008971997
2021/6/18,0.00011237,0.006286035,0.015879765,0.001481711,0.011203729,0.005839292
2021/6/21,-0.002367542,0.007421817,0.009678298,-0.000185784,0.015236747,0.00443627
2021/6/22,0.006241747,0.004863105,0.003490332,0.005932135,0.004585841,0.006119456
2021/6/23,0.004926732,0.007441251,0.011259594,0.005490826,0.00656015,0.006613527
2021/6/24,0.001666863,-0.005166565,-0.011987962,0.000130949,-0.010151963,-0.002525273
2021/6/25,0.016290734,0.008667545,0.020901885,0.014586908,0.003697351,0.011778698
2021/6/28,0.002250395,0.002216569,0.019465278,0.002242874,0.00900529,0.004712099
2021/6/29,-0.011656263,-0.009240089,-0.001941302,-0.011119466,-0.008376477,-0.008295557
2021/6/30,0.006453369,0.00632082,0.020826496,0.006423871,0.011335331,0.008861737
2021/7/1,0.001076408,-0.01344225,-0.006274974,-0.002155162,-0.016117016,-0.005630373
2021/7/2,-0.028404692,-0.008727649,-0.035151604,-0.024074974,-0.00869496,-0.019099701
2021/7/5,0.000920113,0.007955563,0.005464865,0.002492763,0.014150943,0.006284391
2021/7/6,-0.000528551,-0.000225793,-0.017937562,-0.00046048,-0.003944411,-0.001481481
2021/7/7,0.011289479,0.008142725,0.035723553,0.010582024,0.015847716,0.013535754
2021/7/8,-0.010161152,-0.002288232,0.006853523,-0.008394389,0.001374663,-0.004879988
2021/7/9,-0.003698811,0.008280896,-0.006888435,-0.000993874,0.006125706,0.000954102
2021/7/12,0.012481211,0.014672985,0.036797395,0.012981048,0.019786811,0.015408708
2021/7/13,0.001829502,0.008323077,-0.00559749,0.003312858,0.006519793,0.004104554
2021/7/14,-0.011476675,-0.009063298,-0.007496549,-0.010922639,-0.011990368,-0.010927504
2021/7/15,0.013452008,0.004878536,0.013978107,0.011480066,-0.000302755,0.008263774
2021/7/16,-0.011004622,-0.001050544,-0.029610577,-0.008730068,-0.001831081,-0.008237975
2021/7/19,0.003674708,-0.005167518,0.004917225,0.001638567,-0.003195094,-0.000555113
2021/7/20,-0.000880103,0.001711964,0.00413535,-0.000287267,0.006662972,0.001541739
2021/7/21,0.006860196,0.012086423,0.027788683,0.008057874,0.020064326,0.012877059
2021/7/22,0.001498607,0.006014196,-0.004384775,0.002537559,0.006443308,0.004168753
2021/7/23,-0.012136357,-0.005806308,-0.021036495,-0.010674856,-0.008956002,-0.010763943
2021/7/26,-0.032211014,-0.016826039,-0.028429052,-0.028641633,-0.012689114,-0.022502064
2021/7/27,-0.035324962,-0.021687129,-0.041050059,-0.032122473,-0.026389515,-0.030287322
2021/7/28,0.001929909,-0.014476484,0.016110021,-0.001964262,-0.020913959,-0.006825068
2021/7/29,0.018861953,0.020673923,0.053213354,0.019286607,0.037718461,0.025753576
2021/7/30,-0.008062451,0.001247114,-0.005647767,-0.005877677,0.007617139,-0.001351033
2021/8/2,0.025475407,0.015469117,0.01545773,0.023110295,0.01927344,0.020990556
2021/8/3,0.0001464,-0.008147511,-0.004617447,-0.001799319,-0.012617446,-0.006180165
2021/8/4,0.008995841,0.016919838,0.024703006,0.010842853,0.023156784,0.015347947
2021/8/5,-0.006061161,-0.002814363,-0.008595372,-0.005299823,-0.004047467,-0.004985803
2021/8/6,-0.00547735,0.003911946,-0.011776022,-0.003270137,0.004596479,-0.00167572
2021/8/9,0.013003588,0.005859414,-0.00978392,0.01131206,0.003329073,0.007347451
2021/8/10,0.011550411,0.005688467,0.003449139,0.010170208,0.005657271,0.010525338
2021/8/11,-0.005513897,0.007734967,-0.009113408,-0.002408285,0.007466072,0.000899707
2021/8/12,-0.008372253,0.003065022,-0.014729486,-0.005663701,0.006785414,-0.002546835
2021/8/13,-0.00550293,-0.00089001,-0.012197469,-0.004400919,-0.002038504,-0.003298059
2021/8/16,-0.000993796,-0.005134797,-0.013074395,-0.001986547,-0.00965458,-0.004065664
2021/8/17,-0.020980122,-0.022415268,-0.023395534,-0.0213231,-0.027497439,-0.0228581
2021/8/18,0.011749072,0.006759656,0.007512144,0.010558009,0.006175597,0.010204721
2021/8/19,-0.006558528,0.000871401,0.009230343,-0.004791554,0.008545976,-0.000956643
2021/8/20,-0.019100974,-0.003891087,-0.02606687,-0.01546318,-0.000189,-0.010823195
2021/8/23,0.013966588,0.015106868,0.031591779,0.014242531,0.024800943,0.019233349
2021/8/24,0.010858834,0.009426492,0.011175797,0.010511632,0.008169098,0.009627785
2021/8/25,0.001997999,0.00877514,0.005429144,0.003638972,0.007071041,0.005375198
2021/8/26,-0.019711046,-0.00477563,-0.025148071,-0.016076448,-0.012883322,-0.013860829
2021/8/27,0.005296953,0.008605976,-0.002260258,0.006111454,0.00137556,0.004119766
2021/8/30,-0.002853299,0.006514316,0.004522805,-0.000541741,0.006206617,0.001386764
2021/8/31,-0.001591517,0.003938005,-0.017631168,-0.000217424,8.75E-05,-0.000889864
2021/9/1,0.013286305,-0.008578755,-0.008483543,0.007830221,-0.015727338,-0.000545409
2021/9/2,-9.73E-06,0.015835787,-0.015076456,0.003879878,0.011040632,0.006752546
2021/9/3,-0.005411106,-0.003876758,-0.011679132,-0.005029985,-0.007803758,-0.005538208
2021/9/6,0.018720345,0.010540426,0.040598652,0.016686157,0.013662753,0.015453086
2021/9/7,0.011979424,0.019512763,0.007248502,0.01384233,0.018519374,0.014130925
2021/9/8,-0.004145345,0.006016275,-0.009700148,-0.001617642,0.002018545,-0.000287959
2021/9/9,-0.000426195,0.009730779,0.000619265,0.002119689,0.000758261,0.001555522
2021/9/10,0.008754222,-0.001283317,0.003125352,0.006219176,0.004102877,0.004540932
2021/9/13,-0.004360627,0.005398916,-0.011675612,-0.001911496,0.001869488,-0.000173926
2021/9/14,-0.014924515,-0.012045422,0.013233802,-0.01419672,-0.003848414,-0.009943683
2021/9/15,-0.010136539,0.00472304,-0.011168569,-0.006372071,0.006989671,-0.001545201
2021/9/16,-0.012249229,-0.019147095,-0.022358052,-0.014016227,-0.027255301,-0.01824135
2021/9/17,0.010034408,-0.006898247,0.020587854,0.005719415,-0.00318803,0.00363264
2021/9/22,-0.007037298,0.007850679,-0.009060644,-0.003290949,0.005023942,-0.000445365
2021/9/23,0.006517983,0.006602747,0.005732307,0.006539557,0.004857949,0.004697648
2021/9/24,-0.000776396,-0.016321128,0.007965425,-0.004733521,-0.014241965,-0.007917724
2021/9/27,0.005761938,-0.028425945,0.007408715,-0.002839698,-0.029601237,-0.011647879
2021/9/28,0.001324115,0.003947611,-0.006228651,0.001967103,0.000122526,0.000834682
2021/9/29,-0.010217375,-0.026209211,-0.011303883,-0.014144507,-0.036090915,-0.020153903
2021/9/30,0.006713898,0.013321752,0.021886637,0.00831674,0.028653669,0.015408304
2021/10/8,0.013060687,-0.001727573,-0.000444363,0.009455545,0.002728594,0.007212768
2021/10/11,0.001267946,-0.000122445,-0.014496468,0.000932742,-0.005497848,-0.001818725
2021/10/12,-0.010606334,-0.019501818,-0.018123461,-0.012748631,-0.023882781,-0.015369401
2021/10/13,0.011522088,0.004229516,0.022909459,0.009777836,0.011221475,0.010110587
2021/10/14,-0.005363566,0.00382977,0.001737266,-0.003176786,0.007256012,0.000542962
2021/10/15,0.003764257,0.002258312,0.018840293,0.003403191,0.001111171,0.002988077
2021/10/18,-0.011624461,0.006256293,4.98E-05,-0.007342118,0.010776633,-0.000370683
2021/10/19,0.00983592,0.007395844,0.006351138,0.009243553,0.010017853,0.008047067
2021/10/20,-0.002547086,-0.00022239,-0.003691422,-0.001983757,0.002599515,-0.000846174
2021/10/21,0.003631432,-0.002885558,-0.001715157,0.002049393,-0.002661918,3.25E-05
2021/10/22,0.006434598,-0.010169627,0.001653826,0.002424227,-0.008669741,-0.001646777
2021/10/25,0.003991773,0.011089845,0.016351494,0.005684524,0.01262247,0.00835954
2021/10/26,-0.003298528,-0.000218483,-0.003320739,-0.002560034,-0.003144295,-0.003107706
2021/10/27,-0.013083359,-0.007579022,-0.005582327,-0.011760165,-0.010007433,-0.010463654
2021/10/28,-0.006946766,-0.013949883,-0.00924858,-0.008637376,-0.02229021,-0.012974801
2021/10/29,0.009175747,0.010391298,0.02205564,0.009467716,0.016160803,0.01324169
2021/11/1,-0.003684222,0.005447747,-0.005595964,-0.001488856,0.009519661,0.002363054
2021/11/2,-0.010395149,-0.010715028,0.002305641,-0.010472627,-0.011670486,-0.009984812
2021/11/3,-0.003870743,0.004689167,-0.00374641,-0.001797595,0.002252735,-0.000940695
2021/11/4,0.009879464,0.007979376,0.010568709,0.009416313,0.013336525,0.011027393
2021/11/5,-0.005421544,-0.011584141,-0.002823735,-0.006921639,-0.012574769,-0.008416506
2021/11/8,0.001204726,0.005014912,0.008213426,0.002127569,0.004509061,0.004470796
2021/11/9,-0.000296008,0.007796019,0.008771461,0.001669008,0.014691226,0.005942383
2021/11/10,-0.005271972,-0.002742626,-0.003014567,-0.004654015,0.000434097,-0.002781804
2021/11/11,0.016066647,0.008145695,0.009876921,0.014127385,0.007764012,0.011788204
2021/11/12,-0.002098128,0.005162153,-0.000902791,-0.000331104,0.013705607,0.003115487
2021/11/15,-0.001226829,-0.008160257,-0.008240856,-0.002923571,-0.002770074,-0.002755844
2021/11/16,0.000193123,-0.007364417,-0.002398472,-0.001646312,-0.011372823,-0.004684887
2021/11/17,0.00049839,0.008316238,0.008136865,0.002390281,0.017908519,0.008337186
2021/11/18,-0.009852296,-0.00279423,-0.010938089,-0.008134177,-0.001332774,-0.006039653
2021/11/19,0.010839838,0.012024985,0.010358916,0.011129934,0.011531866,0.011506588
2021/11/22,0.00456876,0.01188273,0.025378217,0.006360649,0.018402546,0.010951163
2021/11/23,0.000192716,0.000869116,-0.003696124,0.000359296,-0.000731437,5.94E-05
2021/11/24,0.000674123,-0.000725399,-0.004038858,0.000329315,-0.000350687,-0.00028605
2021/11/25,-0.004111797,-0.003110399,-0.001210609,-0.003865325,-0.001639233,-0.002457231
2021/11/26,-0.007416631,-0.001891203,-0.001607621,-0.006055654,0.001896171,-0.003023794
2021/11/29,-0.001790797,0.000281944,0.009958097,-0.001278124,0.007435571,0.002329188
2021/11/30,-0.003998208,0.004272755,-0.002231027,-0.001949228,0.006807305,0.000903774
2021/12/1,0.002447214,0.002768851,-0.00635835,0.002527423,0.000189998,0.002552878
2021/12/2,0.002541779,-0.005891649,-0.001857679,0.000438479,-0.01087235,-0.003747318
2021/12/3,0.009236613,0.009948744,0.003389643,0.009413109,0.00699382,0.007985685
2021/12/6,-0.001713236,-0.008417173,-0.02090773,-0.003375507,-0.014607133,-0.008647199
2021/12/7,0.006025523,-0.004644749,-0.010907491,0.003393187,-0.015849066,-0.003621274
2021/12/8,0.014999345,0.013343572,0.016599281,0.014594127,0.018134198,0.015289199
2021/12/9,0.016565545,0.002372617,0.010107414,0.01309674,0.001161835,0.008614737
2021/12/10,-0.004641531,-0.001867638,0.002161784,-0.003970757,0.002189729,0.000132097
2021/12/13,0.005674151,0.006348275,0.008701,0.005832237,0.00450042,0.005360021
2021/12/14,-0.006708642,-0.003930012,-0.000543929,-0.00605676,-0.000384701,-0.003529575
